Open Data Inventory - Medellín,,,,,,,,,,,,,,
Id,Fuente de datos,Categoría,Dataset,Recurso de dato,URL Portal,URL Data Set,Metadata,Diccionario datos,Fecha publicación,Descripción,Formato archivo,Frecuencia actualización,Contacto,Licencia
72,Alcaldía de Medellín,Medioambiente,Problematica_Aislada_Poligono,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60OTdocHNUNG1VWkU,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene las quebradas levantadas por la SMA entre 2005 a 2006, mas la hologacion hecha en 2008.  Estas quebradas se actualizaron mediante visitas de campo para el control posterior de obras, como parte del objeto del contrato de la actualización de la Red Hidrica del Municipio de Medellin. Actualizada mediante el contrato No. 4600026806 de 2010, cuyo objeto es la ""Consultoría para la actualización de la geodatabase de la red hídrica, control posterior de las obras hidráulicas construidas en el período 2005 - 2009""",XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
73,Alcaldía de Medellín,Medioambiente,Problematica_Aislada_Punto,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60eUFGY2NidGNORkk,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene las quebradas levantadas por la SMA entre 2005 a 2006, mas la hologacion hecha en 2008.  Estas quebradas se actualizaron mediante visitas de campo para el control posterior de obras, como parte del objeto del contrato de la actualización de la Red Hidrica del Municipio de Medellin. Actualizada mediante el contrato No. 4600026806 de 2010, cuyo objeto es la ""Consultoría para la actualización de la geodatabase de la red hídrica, control posterior de las obras hidráulicas construidas en el período 2005 - 2009""",XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
74,Alcaldía de Medellín,Medioambiente,Quebrada,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60YzFkdnQ3Z1ZGc0E,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene las quebradas levantadas por la SMA entre 2005 a 2006, mas la hologacion hecha en 2008.  Estas quebradas se actualizaron mediante visitas de campo para el control posterior de obras, como parte del objeto del contrato de la actualización de la Red Hidrica del Municipio de Medellin. Actualizada mediante el contrato No. 4600026806 de 2010, cuyo objeto es la ""Consultoría para la actualización de la geodatabase de la red hídrica, control posterior de las obras hidráulicas construidas en el período 2005 - 2009""",XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
75,Alcaldía de Medellín,Medioambiente,Rio_Medellin,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60eGdiMl9UdFdkVGM,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Actualizada mediante el contrato No. 4600026806 de 2010, cuyo objeto es la ""Consultoría para la actualización de la geodatabase de la red hídrica, control posterior de las obras hidráulicas construidas en el período 2005 - 2009""",XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
76,Alcaldía de Medellín,Medioambiente,Tanque,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60QUxrZ3NZc1F6STg,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene los Tanques, levantados en campo como parte del objeto del contrato de la actualización de la Red Hidrica del Municipio de Medellin",XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
77,Alcaldía de Medellín,Medioambiente,Tramo_Quebrada,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60X3k2UnhKcHBnRlE,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene los Tramo Quebrada levantados en campo como parte del objeto del contrato de la actualización de la Red Hidrica del Municipio de Medellin. Actualizada mediante el contrato No. 4600026806 de 2010, cuyo objeto es la ""Consultoría para la actualización de la geodatabase de la red hídrica, control posterior de las obras hidráulicas construidas en el período 2005 - 2009""",XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
78,Alcaldía de Medellín,Medioambiente,Vertimiento,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60VUNLS3Z3MVp1cDg,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,Contiene los Vertimientos levantados en campo como parte del objeto del contrato de la actualización de la Red Hidrica del Municipio de Medellin,XLS/SHAPE,,gabriel.escudero@medellin.gov.co,Attribution-ShareAlike 4.0 International
79,Alcaldía de Medellín,Medioambiente,Acompanamiento_Recuperador,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60SWxaRVlXZVlwSGs,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene informacion tematica relacionada con el ACOMPNAMIENTO AL RECUPERADOR, como elemento analisis en el desarrollo del proyecto CONSULTORIA PARA LA ACTUALIZACION DE LA BASE DE DATOS GEOGRAFICA DEL PROYECTO DE GESTION INTEGRAL DE RESIDUOS SOLIDOS DE LA SECRETARIA DEL MEDIO AMBIENTE DEL MUNICIPIO DE MEDELLIN CON LA INFORMACION RECOPILADA EN 2011 Y RECOMENDACION DE MEJORAS PARA SU ADMINISTRACION EN EL MARCO DE INICIATIVAS PROPIAS Y DEL PROGRAMA DE PLANEACION LOCAL Y PRESUPUESTO PARTICIPATIVO.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
80,Alcaldía de Medellín,Medioambiente,Centros_Acopio,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60MDFkVy1xQ3l5S2M,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene informacion de los centros de acopio de escombros, residuos sólidos y residos orgánicos urbanos y rurales. Julio 2013",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
81,Alcaldía de Medellín,Medioambiente,Fortalecimiento,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60M1B5NmUyQk8xemM,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Contiene informacion tematica relacionada con lugares donde se realizaron actividades de FORTALECIMIENTO para el ano de 2009, se conservan los datos al linterior de la estructura 2010, por considerar que es de importancia historica para la GEODATABASE.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
82,Alcaldía de Medellín,Medioambiente,Coberturas_Pred_Exencion,2009,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60cjRTbThmVzFfaGs,No,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
83,Alcaldía de Medellín,Medioambiente,Coberturas_Pred_Exencion,2010,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60cTIyTlBCUzZlSm8,No,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
84,Alcaldía de Medellín,Medioambiente,Coberturas_Pred_Exencion,2011,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60bDVRcUhROUVpMTQ,No,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
85,Alcaldía de Medellín,Medioambiente,Coberturas_Pred_Exencion,2012,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60UWdJUTNfMGdyRDQ,No,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
86,Alcaldía de Medellín,Medioambiente,Interv_OrnatAseo_A,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60SHkyUW5iTUx0cU0,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Intervenciones coordinadas por el Comité de Aseo y Ornato y desarrolladas por diferentes entes centralizados y descentralizados. Desarrollado con el próposito de mantener las actividades referentes al aseo y ornato de la ciudad, de manera espacializada y que permita realizar evaluaciones con el fin de mejorar la eficiencia y eficacia.
",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
87,Alcaldía de Medellín,Medioambiente,Interv_OrnatAseo_L,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60N0ZvRnN3ckhEZjg,Si,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,"Líneas que representan intervenciones coordinadas por el Comité Aseo y Ornato. Específicamente intervenciones puntualeseintegrales. Las actividades para estas intervenciones se realizaron en un espacio marcado por una línea, por ejemplo una vía o una quebrada.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
88,Alcaldía de Medellín,Medioambiente,Interv_OrnatAseo_P,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60bU5DcjdTeDJ5Zzg,No,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
89,Alcaldía de Medellín,Medioambiente,SensibilizacionesOyA,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60Z3VwTTRCMVhVUEU,https://drive.google.com/open?id=0B1IP63AcjX60TENxZXFjZHZadXc,No,https://drive.google.com/open?id=0B1IP63AcjX60OHZ1NGdwbzBNeUk,,,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
90,Alcaldía de Medellín,Plan de Ordenamiento Territorial,AcueductoPotabilizacion,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60dEFKRlFHcHpSTlk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Contiene la ubicacion de las Plantas de potabilizacion que se encuentran a cargo de Empresas Publicas de Medellin y otros operadores privados,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
91,Alcaldía de Medellín,Plan de Ordenamiento Territorial,AIE_Macroproyectos,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60dnNmMkRrdHZZaWM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene los limites de los macroproyectos de las Areas de Intervencion Estrategica, definidos por la Subdireccion de Planeacion Territorial y Estrategica de Ciudad del Departamento Administrativode Planeacion.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
92,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Amenaza_AvTorrenciales,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60QV9tR1U2M2Y5eUk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Delimitación de las zonas de amenaza por avenidas torrenciales.La categoría de Amenaza alta, hace parte del suelo de protección municipal",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
93,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Amenaza_Inundaciones,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60QlZXZ0p0R3RIX3c,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Delimitación de las zonas de amenaza por inundaciones.La categoría de Amenaza alta, hace parte del suelo de protección municipal",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
94,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Amenaza_Mov_Masa,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Slozd1BJT0swNmM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene la delimitación de todas las zonas o polígonos que se encuentran en amenaza alta, amenaza media, amenaza baja y amenaza muy baja por movimientos en masa para la ciudad de Medellín.La categoría de Amenaza alta, hace parte del suelo de protección municipalActualizado según Resoluciones DAP: 064, 065, 066, 067y068 de 2016 (22/12/2016)",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
95,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Areas_Protegidas,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60X1luZ2FrT3RvZGM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"El Decreto 2372 de 2010, define Área Protegida como aquella que ha sido definida geográficamentey que ha sido designada, regulada y administrada a fin de alcanzar objetivos específicos deconservación.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
96,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Aseo,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60WmlndnNmeVd2bFk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene informacion de los Centros de acopio de escombros, residuos sólidos urbanos y rurales.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
97,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Ciclorrutas,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60UEs4Wm1ZbkVuS1E,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,El tipo de tratamiento a implementar para una ciclorruta se define segun la velocidad de circulacion vehicular determinada por la jerarquia vial correspondiente. Este tratamiento puede ser de tipo Ciclorruta Segregada o Ciclorruta Compartida.,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
98,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Clasificacion_Suelo,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60VElMeVpoRVpoeWs,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene las clases del suelo segun Articulo 30 de la Ley 388 de 1997. Ademas, identifica las areas suburbanas, en cumplimiento del Articulo 34 de la citada Ley.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
99,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Corredores_Rurales,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60U0ItUnNWY2JpUGc,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Zonas dereserva o de exclusión para vias de primero, segundo y tercer ordenen las que seprohíbe levantar cualquiertipo de construccion o mejora",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
100,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Corredores_Tte_Pasajeros,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60V2VEaER6T19hRDA,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"El sistema de transporte urbano de pasajeros de Medellín estará constituido por los siguientes sistemas de transporte, los cuales a mediano o largo plazo estará conformado por la red de Transporte Masivo donde se incluyen las tecnologías del metro, el tren suburbano, el tranvía, las calzadas arteriales sólo bus (BRT), los cables y por su sistema complementario y de alimentación compuesto por buses, busetas y microbuses (Transporte Colectivo) entre otros, el transporte público individual y colectivo.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
101,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Corredores_Verdes,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60VnVFLXhYajEtS00,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Los corredores verdes son todas las vias que, dentro de su composicion, incluyen una franja o franjas para movilidad peatonal y de PMR de un ancho mayor al estipulado para los andenes y de mejores cualidades urbanas, lo cual permite espacios de encuentro y socializacion de los ciudadanos. Estos corredores se encuentran asociados a quebradas y/o corrientes de agua, corredores de transporte publico, corredores viales o la combinacion de los anteriores, teniendo en cuenta que el peaton es el actor principal y quien lleva la prioridad en terminos de intervencion.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
102,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Cuencas_abastecedoras,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60YnBGTjdJd1ROX1E,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Cuencas que surten acueductos urbanos operados por EPM y microcuencas de los acueductos rurales recientemente construidos y en proceso de construcción.,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
103,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Cuencas_orden_cero,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60NlQySm1vOU0tQ00,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Son aquellas que no tienen un canal de corriente permanente en donde el agua de escorrentía se mueve predominantemente a través del suelo y en casos extremos de lluvia a través de líneasde flujo como zanjas o canales. Estas áreas son las más importantes zonas de recarga de acuíferos, siendo muy vulnerables a los cambios y transformaciones generadas por las actividades humanas.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
104,Alcaldía de Medellín,Plan de Ordenamiento Territorial,DistritoRuralCampesino,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60aXpwSGFncFNCQXM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Instrumento mediante el cual se encaminan acciones físico espaciales, económicas, culturales y sociales, que permiten articular y orientar programas y proyectos, en pro del mejoramiento, permanencia, promoción, planificación y gestión del territorio rural campesino.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
105,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Equipamientos48,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60T1NFVWdGOXpNbVk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Este subproducto contiene el inventario del Sistema de Equipamientos.El tema se genera a partir de la información suministrada por la Subdireccion de Planeacion Territorial y Estrategica de Ciudad del Departamento Administrativo de Planeacion,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
106,Alcaldía de Medellín,Plan de Ordenamiento Territorial,EspacioPublico_Existente,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Vm1TRXF3anBnQ1k,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Este subproducto contiene el Espacio Publico de Esparcimiento y Encuentro Existente para la vigencia del Plan de Ordenamiento territorial.El tema se genera a partir de la cartografia del inventario del Espacio Publico Actualizado al 2.011,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
107,Alcaldía de Medellín,Plan de Ordenamiento Territorial,EspacioPublico_Proyectado,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60MXRvMXhRMldHbWM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Contiene el Espacio Publico Proyectado para la vigencia del Plan de Ordenamiento Territorial.El tema se genera a partir de la cartografia propuesta por las areas de intervencion estrategica y las propuestas de diferentes estudios en el ambito ladera y rural,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
108,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Humedales,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60SGUyeUp4YWUzeGc,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Corresponden a extensiones de marismas, pantanos y turberas, o superficies cubiertas de aguas, sean estas de régimen natural o artificial, permanente o temporal, estancado o corriente, dulce, salobre o salado.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
109,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Ojos_Sal,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60OEwycmNQN05xbUk,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Ubicacion de las fuentes de minerales naturales (ojos de sal) dentro del Municipio, pues la sal toma importancia por ser un complemento alimenticio y fisiológico necesario para el metabolismo de los seres humanos y de los animales.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
110,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Patrimonio_BIC,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60MXR2bnBJMkw2UWs,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Corresponde a los bienes inmuebles que cuentan con acto administrativo de declaratoria como de interés cultural,sujetos a un Régimen Especial de Protección –REP–. Los Bienes de Interés Cultural –BIC– declarados pueden ser de interés municipal, departamental o nacional. Esta categoría está conformada por las Subcategorías o Grupos: Arquitectónico, Urbanístico, Paisajístico y Arqueológico.Hace parte del Subsistema de Patrimonio Cultural Inmueble",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
111,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Patrimonio_LICBIC_a,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60QkFzbWU0QUlieEE,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Bienes con valor patrimonial, no declarados que se proponen integrar al Listado Indicativo de Inmuebles Candidatos a declarar (LICBIC). Tipo polígono.Hace parte del Subsistema de Patrimonio Cultural Inmueble",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
112,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Patrimonio_LICBIC_l,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60VXVRUHB5dzFEeHM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Bienes con valor patrimonial, no declarados que se proponen integrar al Listado Indicativo de Inmuebles Candidatos a declarar (LICBIC). Tipo líneaHace parte del Subsistema de Patrimonio Cultural Inmueble",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
113,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Patrimonio_LICBIC_p,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60eWQtT0JET1NSUGM,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Bienes con valor patrimonial, no declarados que se proponen integrar al Listado Indicativo de Inmuebles Candidatos a declarar (LICBIC). Tipo punto.Hace parte del Subsistema de Patrimonio Cultural Inmueble",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
114,Alcaldía de Medellín,Plan de Ordenamiento Territorial,Patrimonio_ZI,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60OXZ1NjhyRWhRNEU,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contexto circundante o próximo de un inmueble o un conjunto de inmuebles declarados como BIC, necesarios para que los valores del mismo se conserven. No se considera BIC, pero requiere de consideraciones de manejo e intervención en términos de su regulación.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
115,Alcaldía de Medellín,Plan de Ordenamiento Territorial,PerimetroSanitario,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60Wm9STHhvN1RwakU,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,Contiene los poligonos dentro de los cuales hay cobertura y potencial cobertura de Servicios Publicos Domiciliarios,XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
116,Alcaldía de Medellín,Plan de Ordenamiento Territorial,PlanificacionComplementaria,Current,https://drive.google.com/drive/folders/0B1IP63AcjX60YmdxZnJVeWF6UEk,https://drive.google.com/open?id=0B1IP63AcjX60RjVVRHNwTmdSa2M,Si,https://drive.google.com/open?id=0B1IP63AcjX60NU9vOTJEYXFvSkE,,"Contiene los instrumentos de escala intermedia, generadores de norma urbanística, encargados de complementar la planificación del territorio, en busca de la concrecion del modelo de ocupación.",XLS/SHAPE,,jaime.pizarro@medellin.gov.co,Attribution-ShareAlike 4.0 International
